Data,Open,High,Low,Close,ETH-USD,SMA50,SMA200,RSI,ATR,Volume,VolumeAvg20,Azione,Livello_Rischio,Standard_Entry,Breakout_Raw,Breakout_Guard_Passed,Breakout_Entry,Entry_Path,Position_Open,Official_Sell,Trail8_Stop_Hit,Trail8_Confirmed
2020-04-30,215.74,227.5,202.3,206.23,206.23,154.2654,172.63195,64.89631481444083,13.799175233771152,410315.64169167,209930.7920891475,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-01,206.22,217.58,206.18,212.09,212.09,156.3012,172.75815000000003,67.05271113540275,13.62780557421607,153088.48477931,212755.824714067,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-02,212.08,215.59,210.57,214.25,214.25,157.87599999999998,172.9265,67.83699504878858,13.012962318914923,86048.74335239,210406.380759294,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-03,214.25,219.48,205.28,210.24,210.24,159.6374,173.1052,64.75520118936407,13.097750724706714,145164.74879656,205972.1693262335,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-04,210.24,210.96,195.17,206.86,206.86,161.3086,173.25295000000003,62.19060622662967,13.290054244370522,209514.67319864,206505.9412951035,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-05,207.02,212.17,201.33,205.43,205.43,163.1896,173.41530000000003,61.08829020852365,13.115050369772625,126463.17604265,205704.62458275649,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-06,205.5,211.21,198.18,199.26,199.26,164.85299999999998,173.55114999999998,56.43991190736891,13.108975343360296,172142.53654051,195505.2883823575,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-07,199.1,215.99,196.82,212.47,212.47,166.7304,173.73605,62.94168107682831,13.541905675977418,259914.56415047,201674.13724944898,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-08,212.5,217.0,207.2,211.59,211.59,168.22859999999997,173.92215,62.27484362844303,13.274626699121889,156564.17053734,193497.71661419648,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-09,211.65,214.79,208.27,210.0,210.0,169.76319999999998,174.11565000000002,61.016985880975945,12.792153363470325,120178.88081369,189761.653645523,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-10,210.06,210.06,180.01,187.73,187.73,170.862,174.24184999999997,46.76821372132086,14.024856694651017,479238.22296594,199720.8663471355,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-11,187.65,193.77,176.43,185.93,185.93,172.1322,174.36814999999999,45.83651551753858,14.261652645033088,266403.27205753,204547.27662145652,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-12,185.93,192.89,185.79,190.1,190.1,173.1942,174.41035000000002,48.401078296416856,13.750106027530725,114408.63558372,201346.03446145897,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-13,189.93,201.59,188.36,199.92,199.92,174.4126,174.50979999999998,53.93278121822984,13.712955596992815,145067.37490257,195012.1368095245,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-14,199.92,206.25,195.7,203.4,203.4,175.75539999999998,174.60475000000002,55.743486864706746,13.487030197207616,169935.22065409,197243.8644307435,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-15,203.4,204.3,191.35,194.7,194.7,176.86939999999998,174.66815,50.409044579396216,13.448670897407073,145885.04950668,197187.021253619,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-16,194.66,203.36,193.24,200.53,200.53,178.24880000000002,174.71529999999998,53.612576986133355,13.210908690449426,89046.63238362,194894.0867947255,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-17,200.5,210.0,199.1,207.05,207.05,179.7628,174.83365,56.96108744783383,13.045843783988753,114512.3105608,192342.9025040255,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-18,207.05,216.99,206.99,214.97,214.97,181.57519999999997,174.9966,60.67461512042488,12.828283513703841,163043.28096713,195214.64563844548,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-19,214.86,215.84,209.22,214.71,214.71,183.22299999999998,175.15420000000003,60.49009552445236,12.384834691296424,98910.17410947,181292.28967973898,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,False,False,False,False
2020-05-20,214.8,215.5,205.1,209.96,209.96,184.76059999999998,175.28775000000002,57.075122613357316,12.243060784775253,104103.82197937,165981.698694124,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-21,209.95,211.52,191.27,198.62,198.62,186.0102,175.37219999999996,49.840883590098954,12.814985014434164,179532.29834323,167303.88937232,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-22,198.61,209.28,196.12,207.32,207.32,187.326,175.47754999999998,54.59570112903437,12.839628941974581,129598.18331979,169481.36137069,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-23,207.3,211.3,204.56,206.66,206.66,188.6284,175.56645,54.17613409646635,12.403941160404969,67466.85940148,165596.466900936,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-24,206.61,210.67,199.3,199.63,199.63,189.7314,175.60895,49.78722206320455,12.330088220376043,106095.09791687,160425.4881368475,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-25,199.63,205.71,198.01,204.06,204.06,190.95680000000002,175.69715,52.40391739237642,11.999367633206326,81997.29845547,158202.1942574885,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-26,204.13,205.03,196.65,200.91,200.91,191.545,175.7836,50.392971481954966,11.74084137369159,100703.87164821,154630.2610128735,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-27,200.87,208.48,200.76,208.41,208.41,192.4218,175.9018,54.83679481216373,11.453638418427905,77179.58901738,145493.512256219,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,False,False,False,False
2020-05-28,208.41,220.68,204.5,220.44,220.44,193.3634,176.0596,60.88885392018007,11.791235674254484,146497.83268041,144990.1953633725,ACQUISTA,MEDIO,True,False,True,False,standard,True,False,False,False
2020-05-29,220.39,224.84,217.52,220.62,220.62,194.3808,176.23945,60.973124067677695,11.471861697522021,135620.52543794,145762.277594585,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-05-30,220.55,247.36,218.33,243.84,243.84,196.0956,176.52375,69.96380396741202,12.726014433413306,254679.91896954,134534.362394765,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-05-31,243.85,245.46,229.46,231.54,231.54,197.55540000000002,176.74285,61.837248827025284,12.959870545312356,162582.98189044,129343.3478864105,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-01,231.43,251.46,230.59,248.41,248.41,199.34619999999998,177.06215,67.42582474935017,13.52487979207576,216373.63959941,134441.59808719502,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-06-02,248.42,253.6,225.6,237.71,237.71,200.96519999999998,177.3516,61.29473042711116,14.558816949784635,270793.52134846,140727.9054094895,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-03,237.7,245.39,233.28,244.6,244.6,202.68419999999998,177.66334999999998,63.590590886687544,14.383901453371445,112638.13782506,137863.05126803802,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-04,244.59,246.73,236.17,243.18,243.18,204.49239999999998,177.95985000000002,62.76428324071918,14.110765635273486,159033.0192543,138520.449755419,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-05,243.18,247.9,238.65,240.04,240.04,205.84220000000002,178.27079999999998,60.8804066793203,13.76356808989681,117168.70393642,139926.553333059,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-06,240.04,244.52,237.67,241.92,241.92,207.26280000000003,178.60174999999998,61.623122021249564,13.269741797761325,60101.61055226,137206.018332632,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-07,241.92,245.45,234.48,244.81,244.81,208.4014,178.95405000000002,62.792573932677236,13.10547452649266,128372.56725763,135472.48264715698,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-08,244.79,247.97,240.82,246.55,246.55,209.72459999999998,179.3827,63.513484197009845,12.680083488886043,93327.75056481,135193.361469924,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-09,246.55,249.99,238.91,244.03,244.03,211.1952,179.85299999999998,61.65043758413301,12.565791811108468,111405.53181014,135558.4469614625,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-10,244.04,250.56,242.13,248.16,248.16,212.737,180.3338,63.53812869738709,12.270378110315006,142311.15342422,133697.389715512,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-11,248.27,250.26,225.2,230.15,230.15,213.6778,180.78460000000004,51.60820609289584,13.183922531006793,240083.16277683,139221.638688364,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-12,230.14,239.54,227.84,237.53,237.53,214.7152,181.2427,55.3110128714737,13.077928064506308,133036.84861839,142500.1381492095,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-13,237.57,238.8,234.11,238.17,238.17,215.7218,181.69439999999997,55.62809785139598,12.478790345613,46315.99128011,139511.1828173715,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-14,238.18,238.59,229.75,231.34,231.34,216.46020000000001,182.08610000000002,51.43389004756785,12.218876749497786,108186.66771876,140820.65128053603,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-15,231.34,234.0,217.79,230.98,230.98,217.1232,182.48595,51.214702001809876,12.503956981676517,240181.57688417,147794.536542334,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-16,230.96,236.02,228.78,235.34,235.34,217.89440000000002,182.88890000000004,53.78351828543395,12.12796005441391,86465.3143021,148258.82280657,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-17,235.35,237.0,227.5,233.71,233.71,218.6352,183.29855,52.666993397000724,11.940248621955774,89376.40701295,145402.751523197,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-18,233.69,234.5,227.37,231.05,231.05,218.94300000000004,183.69895,50.813145924857494,11.596659434673219,64198.37536142,141831.644019371,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-19,231.05,231.9,226.43,228.66,228.66,219.3916,184.09740000000002,49.13948669873452,11.159040903625131,66279.2578057,132411.610961179,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-20,228.67,230.67,225.5,228.8,228.8,219.7258,184.50474999999997,49.244946042418555,10.731252267651907,44777.05564533,126521.31464892351,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-21,228.8,231.29,226.86,227.68,227.68,219.99439999999998,184.91565,48.380673129260586,10.281162819962484,44083.75435657,117906.8203867815,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,True,False
2020-06-22,227.7,246.95,227.2,243.23,243.23,220.65419999999997,185.3909,59.11060520800626,10.957508332822307,166917.79861423,112713.03425007002,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-23,243.24,244.8,240.73,243.12,243.12,221.37940000000003,185.8624,59.01714863875831,10.46554345190643,73617.26296542,110761.99050708799,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-24,243.08,249.04,230.66,234.44,234.44,221.95960000000002,186.29745,52.02702092669753,11.030861776770257,145340.38961032,110077.359024889,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-25,234.44,235.24,227.05,231.97,231.97,222.6138,186.70375,50.204747322156976,10.827943078429524,115681.75713751,110003.0116849435,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-06-26,231.94,233.25,227.3,229.44,229.44,222.9532,187.11445,48.33718860888797,10.479518572827415,82611.98976703,111128.53064568201,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-06-27,229.45,231.1,215.16,220.76,220.76,223.1366,187.49050000000003,42.49647072073499,10.869552960482599,131871.65434052,111303.4849998265,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,True,False
2020-06-28,220.74,227.93,217.35,224.76,224.76,223.4318,187.89785,45.74968066420134,10.848870606162414,67155.35599069,109994.86527112052,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,True,False
2020-06-29,224.94,229.98,220.98,227.81,227.81,224.2334,188.31345000000002,48.158051918322045,10.716808420007956,81211.44620718,108485.16099097251,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,True,False
2020-06-30,227.81,228.69,222.93,225.48,225.48,225.02439999999999,188.71735,46.461168412107305,10.362750675721673,57678.36075887,104253.521357705,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,True,False
2020-07-01,225.5,232.77,224.11,231.03,231.03,225.84300000000002,189.16385,50.899228512342304,10.241125627455839,91282.48097,96813.4872673635,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-02,231.15,232.15,222.78,226.48,226.48,226.37420000000003,189.58435,47.428156444753235,10.178902368351851,89324.15323347,94627.85249811751,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,True,False
2020-07-03,226.43,228.26,224.31,225.06,225.06,226.80740000000003,190.04785,46.36546141776274,9.733980770612433,67562.68650168,95690.187259196,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,True,False
2020-07-04,224.98,231.04,224.5,229.34,229.34,227.5002,190.58540000000002,50.00182004438252,9.50583928699726,50798.99631699,92820.8036891075,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-05,229.34,229.93,223.5,227.67,227.67,228.043,191.0593,48.61676943905991,9.28613648078317,45635.09435721,83093.4795627595,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,True,False
2020-07-06,227.62,241.99,227.08,241.65,241.65,228.735,191.62665,58.884241292691485,9.687841017870086,140881.46531449,85814.287113379,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-07-07,241.71,243.82,234.55,239.37,239.37,229.22300000000004,192.18164999999996,56.88772419240811,9.657995230879365,84359.1623332,85563.4248793915,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-08,239.37,249.0,237.91,247.14,247.14,229.8716,192.78189999999998,61.65874323600961,9.760281285816555,135216.77486401,89114.34485452101,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-07-09,247.11,247.67,237.04,242.0,242.0,230.5124,193.32989999999998,57.15290790004412,9.822404051115372,107698.9573371,91185.329831091,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-07-10,242.0,242.12,235.56,241.2,241.2,231.364,193.89700000000002,56.46132654370556,9.589375190321416,71281.88112286,92510.5711049675,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-11,241.26,241.58,237.43,239.17,239.17,232.00100000000003,194.4543,54.65407651665188,9.200848391012745,38867.95249326,92249.781011802,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-12,239.18,243.9,236.51,242.81,242.81,232.72400000000002,195.04335,57.29374095433653,9.071502077368978,61521.88398572,86979.9852803765,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-13,242.81,245.37,236.97,239.44,239.44,233.52020000000002,195.6131,54.15085248741743,9.023537643271194,123671.07492457,89482.675878334,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-14,239.25,242.01,236.66,240.43,240.43,234.24759999999998,196.1841,54.93296768830292,8.761142097323251,70522.17530535,85741.76516308551,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-15,240.4,241.44,236.36,238.33,238.33,234.99599999999998,196.7362,52.872626566257935,8.498203376085876,116172.66592129,85766.31060227449,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-16,238.35,239.16,229.77,233.41,233.41,235.49599999999998,197.23175,48.301750650639754,8.561903134936884,143676.50946975,88819.5365874105,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,False,False
2020-07-17,233.47,234.55,230.87,232.63,232.63,235.7398,197.73940000000002,47.59919243914204,8.213195768155678,77645.60947152,86108.2343439605,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,False,False
2020-07-18,232.59,236.97,232.24,235.72,235.72,236.0418,198.27530000000002,50.6608702568152,7.964396070430272,48348.08464248,85167.87077655,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,False,False
2020-07-19,235.69,240.0,233.28,239.17,239.17,235.9484,198.8202,53.89957763736862,7.87551063682811,47600.88537256,83487.342734819,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-20,239.26,239.8,233.85,236.1,236.1,236.03959999999998,199.36665000000002,50.709691659260535,7.73797416276896,75335.42836551,84370.196115151,MANTIENI STATO ATTUALE,BASSO,False,False,True,False,,True,False,False,False
2020-07-21,236.12,247.18,235.77,245.65,245.65,235.9844,199.92405000000002,58.865166006314084,8.000261722571178,132078.78763576,86410.011448439,MANTIENI STATO ATTUALE,MEDIO,True,False,True,False,,True,False,False,False
2020-07-22,245.64,269.49,241.62,264.28,264.28,236.5158,200.57475,69.47552468577086,9.419528742387524,152721.59642151,89579.883607841,MANTIENI STATO ATTUALE,MEDIO,False,False,True,False,,True,False,False,False
2020-07-23,264.28,282.6,260.1,275.68,275.68,237.1374,201.2766,73.91025164799296,10.353848117931273,309092.34216714,101656.36639111399,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-24,275.56,287.8,268.39,279.59,279.59,237.8656,201.95359999999997,75.23900205993593,11.000716109507612,180943.23090308,108163.5781204185,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-25,279.66,310.0,279.62,305.66,305.66,239.178,202.7665,81.8693447902518,12.38709353025707,245086.41093138,118136.14394912698,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-26,305.55,319.86,300.21,311.35,311.35,240.5666,203.62025000000003,82.94291061521879,12.905872563810139,238205.01599146,123002.3214829755,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-27,311.43,334.34,311.38,322.24,322.24,242.11520000000002,204.54289999999997,84.79819554761904,13.62616738068084,412079.37629514,139388.3321810725,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-28,322.41,327.34,306.29,317.59,317.59,243.53600000000003,205.40725000000003,80.75889811571288,14.156441139203634,208395.56039785,143047.2714577645,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-29,317.52,325.85,312.66,318.16,318.16,245.0186,206.2849,80.87913379775617,14.087409629260518,166994.96333734,146012.0717577765,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-30,318.15,342.4,314.52,335.31,335.31,246.7616,207.22845,84.0987780237258,15.07259465574191,175330.87646686,151214.5215249765,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-07-31,335.25,349.74,328.35,346.86,346.86,249.09580000000003,208.2452,85.82936054624008,15.523837894617486,199448.47978816,159243.5478897215,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-01,346.86,394.0,343.75,387.4,387.4,252.0932,209.3534,89.95976199632703,18.004278045001954,308505.50003166,171592.72869201849,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-02,387.4,415.0,325.75,372.21,372.21,254.77399999999997,210.38300000000004,80.49264532352353,23.09325818464467,573146.54484066,194066.502187823,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-03,372.19,399.69,366.34,386.22,386.22,257.8716,211.49445,82.33874843028995,23.8258826000272,246596.56665901,202870.221755506,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-04,386.27,403.64,380.67,389.82,389.82,261.0484,212.5956,82.78946243959585,23.764748128596686,250989.95459676,209611.0861892795,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-05,389.76,408.0,383.86,401.21,401.21,264.3658,213.73135000000002,84.16625681704006,23.79155183369692,208377.2177264,212846.12160211202,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-06,401.21,404.03,391.0,395.28,395.28,267.5972,214.87400000000002,80.55321347672594,23.022869559861427,147321.25541594,216329.90389933297,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-07,395.28,398.57,362.88,379.75,379.75,270.5712,215.93935000000002,71.85386482850771,23.927664591299894,258109.56327072,226817.977830745,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-08,379.76,400.06,376.18,397.51,397.51,273.9482,217.08094999999997,75.1579248407017,23.924259977635618,109615.57796907,229918.7124605705,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-09,397.5,401.0,384.02,390.41,390.41,277.1804,218.19459999999998,71.54223053794207,23.428241407804503,144028.58904543,233353.37049456648,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-10,390.41,400.21,385.44,395.78,395.78,280.5424,219.3615,72.61529452364071,22.809795592961326,198449.18038811,236671.890132184,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-11,395.77,398.3,364.77,378.88,378.88,283.2554,220.44439999999997,64.38682819566648,23.575524479178377,231283.21718575,240599.971170396,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-12,378.92,389.57,365.19,387.27,387.27,286.1384,221.58015,66.42113629594232,23.63298701637992,193171.5051413,234803.929319104,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-13,387.27,432.94,376.46,424.94,424.94,289.9484,222.86810000000003,73.68840989916782,25.979202229495645,363868.52826094,243950.194186997,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-14,425.0,445.45,417.52,438.83,438.83,294.0856,224.2134,75.77068435743712,26.118544927388815,320572.96388462,247724.52183465898,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-15,438.83,443.33,428.0,432.55,432.55,298.14779999999996,225.4962,72.95934118278046,25.347934575432472,170960.90077551,244362.3160738615,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-16,432.67,437.0,412.51,433.7,433.7,302.4066,226.79745,73.15576159564822,25.286653534330153,198013.6894012,233659.03172916448,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-17,433.71,447.5,420.5,431.5,431.5,306.5414,228.0322,72.0771221141323,25.40903542473514,221839.14358535,234331.2108885395,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-18,431.5,434.27,414.44,422.31,422.31,310.4314,229.24505000000002,67.59368178936305,25.010532894396917,148682.30738539,233415.578090942,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-19,422.31,426.97,393.75,407.59,407.59,314.0736,230.3655,61.04381312311997,25.596923401939996,212936.96902525,235295.8827188615,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
2020-08-20,407.6,419.58,402.3,415.92,415.92,317.77139999999997,231.50365,63.21604785201071,25.002857444658567,146536.51021535,232650.284240221,MANTIENI STATO ATTUALE,ALTO,False,False,True,False,,True,False,False,False
